City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI_Bucket
Chennai,34.85,96.18,6.77,17.4,11.16,24.3,0.88,6.74,31.36,1.72,1.72,Moderate
Bengaluru,24.89,45.75,2.63,10.58,12.06,10.13,0.85,6.11,36.29,0.28,1.15,Moderate
Visakhapatnam,38.34,88.54,14.13,41.66,33.73,6.36,0.88,11.09,42.15,4.12,9.27,Moderate
Hyderabad,46.87,103.01,4.94,42.39,26.36,14.83,0.74,5.68,46.02,1.57,6.0,Moderate
Chennai,20.0,234.46,9.17,9.65,18.62,38.36,1.07,7.23,39.81,0.13,0.03,Moderate
Talcher,69.25,187.87,5.82,9.92,15.1,5.54,2.02,39.54,12.64,0.0,3.575,Moderate
Amaravati,30.32,66.4,7.19,15.26,14.04,9.84,0.58,10.5,24.21,0.0,0.01,Moderate
Chennai,34.51,96.18,9.26,17.96,27.21,99.69,0.8,7.44,21.44,0.09,1.25,Moderate
Chennai,37.91,96.18,7.78,12.73,12.52,16.31,0.04,4.08,18.29,0.05,0.12,Moderate
Chennai,29.48,96.18,6.39,10.37,12.88,16.31,1.07,3.71,16.29,8.52,7.05,Moderate
Chennai,21.07,32.96,5.9,16.89,22.72,37.98,0.62,8.41,40.1,1.06,2.7,Moderate
Aizawl,25.6,82.26,2.86,22.47,13.05,16.31,0.69,9.22,60.12,5.5,25.02,Moderate
Chennai,38.2,96.18,12.09,20.58,18.25,59.67,0.88,6.46,38.06,0.02,0.62,Moderate
Hyderabad,48.34,98.72,5.38,10.22,14.24,10.26,1.08,5.22,39.26,0.98,5.35,Moderate
Lucknow,51.42,96.18,1.27,7.1,2.21,16.31,1.41,2.21,31.63,0.93,0.89,Moderate
Patna,46.83,96.18,16.17,89.36,21.86,16.31,1.02,49.33,72.42,1.49,15.04,Moderate
Bengaluru,32.95,79.07,23.41,41.05,36.25,26.38,2.07,5.94,2.3,1.43,1.63,Moderate
Delhi,35.23,96.18,15.5,64.66,7.81,23.94,0.0,9.22,31.25,0.1,0.0,Moderate
Delhi,22.14,62.49,9.73,26.84,23.56,26.7,0.9,11.1,45.44,1.16,10.16,Moderate
Hyderabad,36.13,96.18,5.02,13.02,18.04,16.31,0.79,6.06,35.42,0.13,0.82,Moderate
Lucknow,30.74,96.18,8.14,17.66,15.93,11.2,1.31,4.01,32.6,1.08,9.43,Moderate
Visakhapatnam,66.21,107.1,29.48,41.29,42.14,14.6,1.28,7.78,49.79,5.73,9.67,Moderate
Thiruvananthapuram,21.46,37.77,2.73,14.32,9.84,4.07,0.95,6.29,29.03,1.29,3.575,Moderate
Thiruvananthapuram,16.04,37.06,2.67,14.91,10.11,3.72,0.99,5.67,34.04,1.29,3.575,Moderate
Thiruvananthapuram,22.07,55.7,0.99,3.56,7.8,1.99,2.02,3.04,47.85,1.29,3.575,Moderate
Chennai,57.52,96.18,7.55,15.55,19.18,39.0,1.42,13.1,15.16,1.29,3.575,Moderate
Delhi,72.1,140.22,45.65,37.14,61.74,31.51,1.11,12.61,34.59,3.51,35.85,Moderate
Kolkata,69.89,107.38,7.35,31.27,38.63,10.3,0.63,7.36,52.83,9.85,10.38,Moderate
Patna,42.47,96.18,16.85,66.91,27.56,16.31,0.99,56.12,73.45,2.91,37.5,Moderate
Bengaluru,58.15,108.63,9.22,32.87,32.36,17.41,0.94,6.16,50.92,0.93,3.94,Moderate
Amritsar,34.37,82.02,17.31,25.3,37.45,6.53,0.0,9.22,8.96,5.7,1.39,Moderate
Guwahati,53.17,101.59,40.79,14.87,82.87,5.25,0.98,10.34,18.16,4.64,3.575,Moderate
Patna,45.04,96.18,15.03,18.24,33.27,16.31,1.11,2.7,15.48,0.14,0.76,Moderate
Visakhapatnam,50.53,64.11,6.98,36.44,22.96,11.29,1.04,27.9,68.2,5.12,7.54,Moderate
Bengaluru,29.24,72.24,13.98,30.94,37.06,14.07,0.94,6.59,20.67,1.03,2.73,Moderate
Bhopal,39.18,125.19,3.95,9.76,8.5,11.98,0.4,11.27,65.82,1.29,3.575,Moderate
Chennai,62.12,96.18,8.91,15.6,13.8,110.73,0.0,17.55,50.15,1.53,3.7,Moderate
Gurugram,45.32,96.18,5.84,6.34,6.95,16.31,0.35,1.87,31.25,1.29,3.575,Moderate
Thiruvananthapuram,14.23,35.43,1.83,5.36,4.33,16.31,0.99,5.05,7.59,1.29,3.575,Moderate
Lucknow,21.75,96.18,7.97,18.64,16.24,2.02,0.91,4.19,26.03,1.05,3.61,Moderate
Jaipur,42.58,94.73,14.49,46.1,49.44,30.49,0.85,14.24,43.67,2.52,5.85,Moderate
Jaipur,24.93,62.17,2.92,12.82,12.73,18.27,0.57,15.63,48.18,0.78,23.0,Moderate
Kolkata,31.52,60.8,5.08,14.72,17.01,3.76,0.38,3.11,43.72,5.93,5.2,Moderate
Amaravati,13.97,39.04,3.77,7.21,6.99,5.55,0.64,10.24,20.32,1.33,2.13,Moderate
Hyderabad,5.81,96.18,12.49,7.43,19.92,16.31,1.19,8.76,8.76,0.09,0.6,Moderate
Chennai,42.48,96.18,7.71,15.05,10.63,16.31,0.03,4.24,28.01,0.07,0.11,Moderate
Thiruvananthapuram,13.43,31.64,1.85,7.14,5.29,16.31,0.95,3.93,13.62,1.29,3.575,Moderate
Amaravati,38.89,66.08,3.95,18.7,13.15,13.46,0.62,10.22,36.73,0.88,12.73,Moderate
Patna,59.33,96.18,14.71,15.22,29.93,16.31,1.26,5.45,12.99,0.14,0.55,Moderate
Bhopal,40.28,113.91,3.15,12.68,7.65,16.76,0.49,14.64,65.78,1.29,3.575,Moderate
Jaipur,41.23,99.17,17.67,44.36,50.45,24.93,0.86,10.84,65.95,1.12,6.17,Moderate
Guwahati,36.86,65.66,4.88,15.58,24.69,15.46,0.21,13.4,19.28,0.13,3.575,Moderate
Hyderabad,26.0,96.18,11.03,13.23,24.11,16.31,0.69,8.78,24.27,1.29,3.575,Moderate
Hyderabad,25.94,75.83,7.42,30.57,21.82,27.35,0.37,8.72,15.29,2.03,6.69,Moderate
Patna,97.75,96.18,36.94,22.36,59.31,16.31,1.67,3.11,8.33,0.19,0.94,Moderate
Chennai,39.93,96.18,7.95,14.15,17.77,44.2,4.88,19.33,12.97,1.29,3.575,Moderate
Bengaluru,34.51,82.12,6.77,33.42,35.46,14.44,1.07,5.74,35.59,0.47,1.37,Moderate
Chennai,39.82,96.18,10.0,26.54,19.69,12.28,0.94,6.19,21.72,0.0,13.84,Moderate
Delhi,75.45,163.52,15.1,37.92,44.67,34.56,0.94,12.99,44.99,1.26,2.83,Moderate
Bengaluru,34.92,96.18,0.87,10.21,5.52,18.46,0.93,1.72,32.86,1.28,3.29,Moderate
Jaipur,45.16,119.29,4.68,16.94,18.45,22.84,0.64,9.81,50.36,0.91,0.93,Moderate
Gurugram,69.02,96.18,4.08,6.92,4.97,16.31,0.51,2.31,32.99,1.29,3.575,Moderate
Amritsar,29.88,33.2,10.64,11.66,23.68,2.31,0.36,4.26,21.11,1.29,3.575,Moderate
Kolkata,23.92,47.38,7.67,33.06,40.73,2.84,0.71,2.74,16.67,1.72,9.22,Moderate
Jaipur,31.64,76.92,7.22,19.97,24.27,32.21,0.63,10.64,54.43,0.68,1.53,Moderate
Chennai,53.58,96.18,9.69,15.06,15.66,11.8,6.18,3.35,22.59,6.73,10.01,Moderate
Visakhapatnam,86.71,157.26,25.08,43.75,43.67,16.22,0.95,16.03,41.03,6.17,16.87,Moderate
Aizawl,34.0,96.18,7.41,20.1,27.51,16.31,7.41,9.64,17.17,1.21,1.8,Moderate
Lucknow,40.93,96.18,9.95,27.34,21.78,27.17,0.73,7.75,22.34,0.36,0.23,Moderate
Bengaluru,37.87,96.52,7.72,43.01,26.93,98.39,1.01,4.36,30.91,2.62,2.58,Moderate
Gurugram,57.47,137.77,13.16,12.64,20.18,16.31,0.22,1.07,30.91,1.93,3.575,Moderate
Kolkata,30.31,52.58,6.57,19.12,24.58,10.14,0.43,3.01,18.13,19.61,8.45,Moderate
Hyderabad,21.12,54.39,5.11,24.27,16.33,12.94,0.6,4.03,32.53,0.74,4.26,Moderate
Bengaluru,26.6,103.69,6.32,21.48,8.74,120.07,0.46,5.37,16.37,5.2,1.46,Moderate
Thiruvananthapuram,32.9,64.89,0.93,5.37,3.61,4.33,0.67,2.44,53.57,1.29,3.575,Moderate
Bengaluru,78.74,130.99,10.07,44.4,13.2,35.3,3.1,4.31,45.04,1.07,1.94,Moderate
Bengaluru,19.86,72.72,11.73,33.56,26.85,37.08,1.47,8.32,9.51,0.98,2.6,Moderate
Patna,53.04,96.18,15.57,23.42,35.55,16.31,0.48,7.14,13.73,0.06,0.68,Moderate
Chennai,24.37,96.18,6.86,16.96,11.65,104.46,0.77,6.55,12.74,0.3,3.46,Moderate
Hyderabad,32.88,57.8,7.56,15.23,6.52,5.53,0.19,5.02,41.62,0.22,1.89,Moderate
Mumbai,75.81,145.75,26.83,36.07,62.91,18.59,0.98,9.36,36.88,6.83,3.575,Moderate
Chennai,97.96,96.18,5.9,16.44,18.92,52.02,6.45,16.19,24.28,1.29,2.03,Moderate
Bengaluru,13.3,111.3,9.57,45.34,0.0,16.31,0.46,5.04,22.75,1.62,1.42,Moderate
Patna,68.24,96.18,6.9,57.07,18.96,16.31,0.8,37.88,80.34,3.44,36.87,Moderate
Amritsar,31.68,57.96,18.0,10.71,25.96,11.94,0.74,5.83,16.48,1.3,1.1,Moderate
Amritsar,37.21,66.23,16.63,10.97,26.78,11.95,0.56,14.45,17.0,1.3,1.1,Moderate
Amaravati,18.48,62.52,3.36,12.71,9.5,6.68,0.76,7.38,17.57,0.0,0.87,Moderate
Mumbai,80.13,64.24,15.43,20.85,36.28,16.31,0.91,11.77,39.5,0.33,3.575,Moderate
Amaravati,78.23,140.66,5.36,45.76,28.7,21.73,0.05,12.45,45.35,0.19,4.83,Moderate
Mumbai,24.33,83.88,8.18,7.58,15.5,9.2,0.39,6.49,29.94,3.31,3.575,Moderate
Patna,49.62,96.18,13.64,55.92,22.75,16.31,0.85,28.32,62.45,2.63,36.2,Moderate
Hyderabad,70.83,125.86,7.22,38.05,25.61,13.39,0.8,9.54,63.84,3.29,11.38,Moderate
Amritsar,68.12,98.08,9.46,9.98,18.75,12.01,0.61,6.68,31.25,2.13,2.24,Moderate
Jorapokhar,60.83,126.33,8.97,9.38,23.68,6.3,0.93,4.1,58.23,1.29,3.575,Moderate
Brajrajnagar,25.9,40.09,7.81,14.16,10.14,21.31,1.87,9.07,4.52,0.0,3.575,Moderate
Kolkata,32.08,56.14,4.79,46.63,51.42,13.55,0.95,11.74,28.77,1.65,6.94,Moderate
Lucknow,49.41,96.18,5.03,25.36,4.22,16.31,1.18,6.25,18.96,0.28,3.575,Moderate
Visakhapatnam,42.73,94.73,16.83,37.04,30.6,10.34,0.66,24.68,46.0,5.47,11.25,Moderate
Hyderabad,25.79,41.72,7.6,17.7,6.49,9.24,0.36,4.24,41.5,1.12,5.21,Moderate
Hyderabad,40.67,90.56,5.24,1.72,2.45,11.75,0.99,13.4,32.02,1.2,6.72,Moderate
Chennai,26.43,96.18,2.53,10.84,6.29,16.31,0.06,5.55,31.85,0.13,0.0,Moderate
Bengaluru,42.33,63.83,6.84,29.02,25.65,18.08,0.9,4.55,47.03,0.64,2.55,Moderate
Delhi,55.77,195.09,19.92,26.14,32.34,38.58,0.94,9.71,29.94,1.38,22.32,Moderate
Chennai,32.4,50.04,8.9,13.12,16.95,46.18,0.86,9.86,28.75,0.27,0.0,Moderate
Visakhapatnam,67.7,110.88,4.24,41.12,25.28,12.53,1.1,6.93,82.73,3.28,6.32,Moderate
Delhi,51.82,79.14,23.42,38.11,46.02,23.58,1.22,18.53,55.08,1.75,6.96,Moderate
Chennai,25.93,34.85,10.69,8.54,18.79,90.66,0.71,5.87,20.12,1.01,0.24,Moderate
Lucknow,46.25,96.18,10.39,30.02,27.3,28.85,1.21,6.34,15.44,0.1,0.42,Moderate
Lucknow,46.36,96.18,3.23,7.47,4.22,16.31,1.5,10.32,26.69,0.12,0.23,Moderate
Lucknow,66.93,96.18,7.12,19.39,23.68,16.31,1.28,3.9,19.07,2.34,4.32,Moderate
Amritsar,45.32,100.78,21.0,33.26,52.26,7.63,0.0,9.22,8.07,6.6,1.61,Moderate
Hyderabad,65.61,41.31,3.4,26.03,20.37,24.78,0.57,5.44,25.47,0.83,4.39,Moderate
Bhopal,12.75,43.49,1.63,9.41,6.42,15.18,0.43,12.78,49.62,1.29,3.575,Moderate
Lucknow,87.57,96.18,14.7,39.51,35.78,32.55,1.16,7.85,15.71,0.05,0.29,Moderate
Amaravati,62.49,113.56,8.08,22.65,18.7,16.53,0.91,12.68,26.26,0.09,2.18,Moderate
Bengaluru,31.78,176.51,19.92,50.97,38.75,16.31,1.83,3.78,34.26,0.71,1.46,Moderate
Gurugram,50.17,139.66,8.29,30.02,24.22,38.11,0.88,13.28,40.31,3.22,3.17,Moderate
Coimbatore,35.97,50.0,0.23,22.27,22.5,16.31,0.78,8.86,55.96,0.0,0.0,Moderate
Bengaluru,19.58,110.37,3.13,30.5,0.0,23.87,0.6,7.44,13.04,0.79,0.78,Moderate
Kolkata,67.4,133.0,3.64,21.14,24.77,4.85,0.49,1.44,34.46,4.03,9.58,Moderate
Chennai,52.48,69.8,6.62,14.61,20.92,70.6,0.62,8.48,33.22,0.48,0.03,Moderate
Bengaluru,31.67,46.37,31.34,39.99,53.18,15.63,0.95,4.97,40.67,0.85,3.57,Moderate
Shillong,75.12,98.01,0.87,2.79,1.24,2.85,0.48,9.64,54.15,0.39,0.05,Moderate
Chennai,29.34,96.18,7.61,13.49,14.83,110.92,1.43,3.55,4.46,1.03,6.4,Moderate
Amritsar,75.55,148.68,9.91,8.23,23.68,5.13,0.64,5.43,31.25,1.29,3.575,Moderate
Coimbatore,25.04,32.78,7.23,8.1,15.33,3.01,1.72,10.29,29.28,0.01,0.09,Moderate
Chennai,45.6,96.18,9.61,15.08,15.17,1.0,1.1,5.13,10.94,3.4,5.36,Moderate
Chennai,27.06,96.18,5.55,19.07,24.49,60.63,1.04,9.73,22.56,2.18,3.84,Moderate
Talcher,29.49,194.29,9.91,22.1,0.0,16.31,2.19,46.54,31.25,0.0,0.0,Moderate
Chennai,81.94,96.18,5.54,18.9,11.81,125.17,0.79,16.59,32.86,0.06,0.92,Moderate
Visakhapatnam,34.29,98.12,2.44,29.32,17.16,12.49,0.87,3.4,14.0,4.03,13.12,Moderate
Chennai,33.9,96.18,6.54,11.38,8.97,16.31,0.5,4.76,43.31,0.22,0.0,Moderate
Chennai,35.03,61.6,4.45,11.77,13.95,24.95,0.9,6.61,45.56,0.02,2.05,Moderate
Bhopal,23.88,71.03,1.61,9.83,6.62,20.97,0.37,12.78,64.94,1.29,3.575,Moderate
Hyderabad,64.14,136.36,17.54,52.4,8.17,17.5,0.0,18.17,61.34,0.0,0.03,Moderate
Kolkata,60.85,100.15,5.21,14.82,20.07,17.56,0.55,9.55,74.08,4.53,8.06,Moderate
Patna,77.49,96.18,14.26,6.58,10.36,16.31,2.44,36.05,80.79,1.99,16.43,Moderate
Jaipur,84.48,162.69,16.75,14.47,31.11,37.71,0.0,10.84,52.2,1.38,1.55,Moderate
Patna,70.67,96.18,12.17,33.56,45.72,16.31,1.36,4.0,39.54,0.25,1.0,Moderate
Hyderabad,26.5,96.18,9.66,5.32,14.73,16.31,0.6,6.63,14.69,1.29,3.575,Moderate
Amritsar,45.61,101.86,56.09,45.86,115.47,14.12,0.94,3.4,15.74,10.4,8.29,Moderate
Delhi,82.32,196.84,48.61,60.55,44.96,39.3,0.57,22.03,27.77,3.6,7.78,Moderate
Hyderabad,72.09,101.26,17.44,19.99,35.77,10.44,1.17,8.85,62.68,1.48,8.37,Moderate
Guwahati,36.68,72.67,9.54,18.64,35.62,11.22,0.68,10.68,3.23,0.3,3.575,Moderate
Delhi,41.26,95.47,21.4,28.28,34.45,29.82,0.95,9.97,27.06,1.78,30.81,Moderate
Visakhapatnam,51.21,101.16,2.88,29.86,18.22,9.97,0.69,7.72,87.78,3.9,8.82,Moderate
Hyderabad,23.75,96.18,5.06,6.3,11.36,16.31,0.25,2.65,11.07,1.29,3.575,Moderate
Gurugram,31.39,96.18,14.87,21.34,20.32,16.31,0.59,5.82,12.21,1.48,3.575,Moderate
Gurugram,42.96,96.02,13.65,16.8,23.56,16.31,0.1,9.22,23.55,1.37,3.575,Moderate
Hyderabad,28.18,69.69,4.34,22.57,14.89,13.31,0.48,4.59,32.53,0.85,3.59,Moderate
Chandigarh,56.44,94.22,9.91,15.27,15.03,37.51,0.67,7.94,10.93,5.92,0.24,Moderate
Aizawl,41.16,96.18,6.91,10.51,17.42,16.31,6.91,13.48,3.69,1.8,4.23,Moderate
Mumbai,37.21,76.15,40.21,33.05,73.08,16.31,1.58,13.64,49.45,0.84,3.575,Moderate
Chennai,57.31,96.18,7.24,20.94,21.64,18.01,1.72,9.54,23.77,2.94,21.72,Moderate
Amaravati,18.79,60.26,5.2,20.45,15.18,18.52,1.1,10.01,22.54,0.1,0.07,Moderate
Mumbai,17.75,41.34,20.91,20.24,39.17,19.3,1.03,10.82,15.31,4.92,3.575,Moderate
Jorapokhar,84.44,113.21,8.79,9.05,23.68,6.33,0.93,4.67,26.13,1.29,3.575,Moderate
Chennai,27.64,96.18,6.02,12.07,18.09,16.84,0.87,16.66,39.45,0.13,0.33,Moderate
Bhopal,36.17,131.02,10.78,55.27,38.25,13.6,1.02,33.94,61.11,1.29,3.575,Moderate
Shillong,9.93,18.77,1.19,3.56,1.5,3.64,0.2,5.2,44.41,0.14,0.49,Moderate
Delhi,33.92,92.41,12.82,28.0,26.89,23.99,0.96,8.5,26.15,2.56,18.36,Moderate
Shillong,18.63,26.41,0.86,2.64,1.14,2.72,0.22,3.66,39.09,449.38,449.14,Moderate
Lucknow,55.45,96.18,2.62,7.19,3.72,16.31,1.51,11.31,28.24,0.11,0.22,Moderate
Bengaluru,22.36,71.25,7.58,29.64,0.0,23.84,0.5,5.13,8.95,0.85,0.69,Moderate
Bengaluru,42.19,84.68,7.99,39.01,40.6,13.91,1.22,7.44,29.94,0.5,1.55,Moderate
Amritsar,77.71,80.27,10.49,3.88,23.68,1.29,0.36,22.35,18.68,1.29,3.575,Moderate
Chennai,48.43,96.18,14.0,12.83,15.17,70.36,0.69,8.42,26.86,0.62,2.41,Moderate
Coimbatore,23.77,26.0,55.71,22.1,0.0,16.31,0.87,1.05,19.71,0.02,0.0,Moderate
Jaipur,40.71,93.61,18.82,35.7,45.26,26.86,1.1,14.66,65.75,1.19,5.46,Moderate
Hyderabad,60.4,117.57,4.36,46.04,27.83,19.96,0.71,6.93,47.74,2.48,12.28,Moderate
Hyderabad,52.96,90.29,7.65,8.25,4.6,5.08,0.55,38.34,32.64,0.03,0.44,Moderate
Bengaluru,38.44,75.75,10.61,30.58,32.46,17.39,0.83,4.47,29.02,0.82,2.56,Moderate
Kochi,17.69,32.39,86.73,4.34,72.24,3.31,0.92,16.74,1.27,1.29,0.0,Moderate
Visakhapatnam,20.11,52.18,19.18,36.1,34.79,9.54,0.71,11.7,19.76,5.35,15.59,Moderate
Brajrajnagar,38.64,84.51,7.69,16.69,24.37,8.96,3.89,7.21,13.41,1.29,3.575,Moderate
Hyderabad,71.3,141.73,4.68,38.76,20.13,10.22,0.85,5.83,28.08,2.78,17.32,Moderate
Brajrajnagar,35.6,76.5,3.07,10.28,7.15,33.42,1.96,6.91,5.35,1.63,3.575,Moderate
Brajrajnagar,31.95,64.37,3.49,8.07,4.12,14.25,1.05,11.05,6.6,2.22,3.575,Moderate
Amaravati,14.42,36.29,3.41,6.9,6.44,7.77,0.43,9.19,35.44,0.08,2.85,Moderate
Visakhapatnam,61.99,126.25,11.77,40.34,30.94,10.89,0.91,10.41,90.05,3.29,6.23,Moderate
Bengaluru,33.55,104.31,4.8,33.77,20.26,45.24,1.14,3.97,81.55,0.0,0.26,Moderate
Coimbatore,7.62,15.8,8.84,13.31,22.15,6.39,1.9,10.73,24.09,0.0,0.0,Moderate
Mumbai,14.71,65.57,8.07,15.46,23.54,16.31,1.16,10.08,23.69,0.44,3.575,Moderate
Hyderabad,124.14,105.62,10.95,6.46,16.28,7.44,1.06,6.89,33.14,2.8,17.14,Moderate
Kolkata,47.25,92.1,3.36,13.59,16.86,6.88,0.47,2.36,22.65,2.82,11.37,Moderate
Thiruvananthapuram,19.4,46.41,12.46,21.04,21.28,10.09,1.47,8.9,31.46,1.29,3.575,Moderate
Delhi,73.84,172.28,12.35,34.6,30.48,34.06,0.82,13.53,43.62,2.43,12.11,Moderate
Chennai,74.62,96.18,8.78,11.0,10.75,104.84,0.9,12.31,42.88,1.09,2.28,Moderate
Lucknow,33.81,96.18,7.65,20.93,16.04,29.66,0.93,5.87,24.92,1.34,6.56,Moderate
Chennai,30.42,96.18,9.47,13.97,15.9,51.0,0.83,6.85,41.46,0.12,0.0,Moderate
Patna,48.25,96.18,27.97,62.11,33.05,16.31,1.35,23.76,38.9,3.15,42.76,Moderate
Bengaluru,19.95,61.66,13.0,22.54,28.63,14.46,1.1,5.57,13.5,0.28,1.36,Moderate
Kochi,15.58,25.83,35.74,6.25,36.59,4.58,1.05,16.45,1.26,1.29,0.0,Moderate
Visakhapatnam,16.07,43.09,3.03,18.26,12.18,10.5,0.84,9.12,52.07,2.92,5.03,Moderate
Jaipur,29.78,57.31,5.37,19.4,21.74,30.03,0.61,10.45,63.54,1.46,2.61,Moderate
Jaipur,37.12,88.64,5.9,13.91,17.29,26.05,0.64,8.87,47.16,0.29,1.62,Moderate
Patna,49.58,129.38,42.88,14.4,30.01,6.17,0.68,4.09,28.41,2.88,7.12,Moderate
Hyderabad,54.74,94.68,11.85,62.77,12.93,36.11,0.33,38.49,40.87,0.07,1.32,Moderate
Chandigarh,53.09,112.6,8.63,5.0,9.58,5.96,0.51,11.35,17.72,4.88,0.65,Moderate
Bengaluru,54.34,108.47,7.72,45.69,28.2,17.79,1.04,8.68,26.95,0.63,0.59,Moderate
Bengaluru,25.33,66.09,7.47,23.85,23.24,12.51,0.78,6.28,34.2,0.55,31.51,Moderate
Jaipur,56.72,181.87,8.52,32.45,40.97,11.99,0.5,5.78,68.36,0.61,21.78,Moderate
Gurugram,82.6,96.18,5.34,31.5,13.51,16.31,1.16,18.19,34.96,1.29,3.575,Moderate
Hyderabad,49.54,96.18,8.88,15.76,24.3,16.31,0.79,9.52,44.58,1.29,3.575,Moderate
Chennai,69.97,96.18,6.35,13.38,11.75,16.31,0.1,2.81,46.92,0.28,0.02,Moderate
Delhi,44.55,109.65,11.74,37.27,32.19,38.7,0.86,10.11,39.78,1.82,21.86,Moderate
Coimbatore,30.21,91.09,0.95,72.56,73.48,16.31,0.62,6.13,22.99,0.0,0.06,Moderate
Hyderabad,11.4,39.16,11.21,18.0,9.3,4.94,0.16,4.17,27.54,0.12,1.53,Moderate
Hyderabad,64.52,113.98,10.67,34.05,24.59,15.44,0.57,17.49,29.06,0.59,3.64,Moderate
Hyderabad,58.73,96.69,5.13,2.9,5.24,10.52,0.86,11.32,0.1,1.29,3.575,Moderate
Lucknow,25.72,96.18,8.26,11.18,23.68,16.31,1.62,4.61,14.84,1.7,3.14,Moderate
Brajrajnagar,17.13,25.16,5.52,7.81,13.31,6.94,2.07,12.26,6.28,0.44,3.575,Moderate
Patna,65.93,96.18,38.72,102.79,50.13,16.31,1.85,25.63,36.13,3.4,35.7,Moderate
Chennai,38.91,96.18,10.75,14.39,20.43,7.06,0.77,5.58,21.08,0.03,1.26,Moderate
Hyderabad,36.51,80.89,2.97,29.33,17.72,16.06,0.46,4.8,26.51,1.01,3.99,Moderate
Talcher,54.34,114.04,4.94,5.35,2.08,13.4,2.15,9.22,58.9,0.0,3.575,Moderate
Visakhapatnam,40.26,109.01,9.59,34.1,25.94,8.08,0.33,7.57,19.84,3.5,10.82,Moderate
Chandigarh,29.37,60.45,1.36,11.05,6.89,39.71,0.29,16.51,40.05,3.96,25.74,Moderate
Jaipur,63.22,121.42,4.38,39.4,31.51,19.82,0.51,7.95,51.15,2.04,2.45,Moderate
Amaravati,23.72,55.74,4.18,8.86,8.18,10.54,0.81,6.71,19.29,0.0,0.99,Moderate
Amritsar,32.0,71.88,22.15,13.01,23.68,27.62,0.0,3.59,17.47,0.96,2.72,Moderate
Jorapokhar,63.67,179.88,8.95,8.96,23.68,6.47,0.93,35.73,43.67,1.29,3.575,Moderate
Kochi,26.15,45.89,39.0,7.48,40.1,7.13,1.21,17.05,1.34,1.29,0.0,Moderate
Bengaluru,30.77,96.18,6.31,22.5,13.99,4.88,1.4,0.92,31.65,5.05,1.34,Moderate
Chennai,52.55,96.18,8.13,19.08,27.19,4.94,0.79,4.18,31.2,0.1,1.17,Moderate
Chennai,33.87,96.18,12.56,10.87,17.82,22.41,2.18,12.95,30.89,0.08,0.63,Moderate
Lucknow,71.89,96.18,4.57,22.49,14.67,21.88,0.7,5.74,35.48,0.21,0.33,Moderate
Ernakulam,52.85,95.99,34.89,3.9,43.67,23.18,1.41,3.48,31.25,1.05,1.73,Moderate
Hyderabad,65.33,103.8,8.22,42.02,13.74,24.24,0.45,35.56,74.13,0.12,1.21,Moderate
Chennai,48.11,96.18,9.6,16.31,24.8,46.63,0.99,10.77,21.85,0.21,0.57,Moderate
Mumbai,27.08,92.8,54.25,10.65,64.89,16.31,1.8,4.35,65.62,0.83,3.575,Moderate
Bengaluru,25.61,42.98,3.74,15.57,16.92,11.61,0.71,5.75,46.22,0.42,17.99,Moderate
Thiruvananthapuram,31.75,53.57,2.87,4.55,4.71,3.08,1.05,6.64,5.58,1.29,3.575,Moderate
Guwahati,41.11,75.12,16.05,21.67,49.55,6.11,0.81,16.49,37.43,0.59,3.575,Moderate
Amaravati,17.79,68.97,7.15,16.25,14.55,14.24,0.62,10.42,26.08,0.16,0.08,Moderate
Thiruvananthapuram,76.69,118.0,1.98,15.1,9.62,11.15,1.32,7.36,46.77,1.29,3.575,Moderate
Chennai,59.87,96.18,5.29,14.98,17.13,52.87,2.73,8.94,37.5,1.29,81.3,Moderate
Bengaluru,18.92,60.19,6.44,21.98,23.35,8.71,0.79,5.09,27.13,1.16,1.73,Moderate
Jorapokhar,48.785,70.02,24.79,10.06,23.68,9.51,1.57,14.94,15.91,1.29,3.575,Moderate
Amaravati,31.14,60.35,4.25,10.36,9.05,11.8,0.83,14.42,20.99,0.02,1.69,Moderate
Thiruvananthapuram,8.03,21.1,1.09,4.11,2.38,1.98,0.91,1.43,26.67,1.29,3.575,Moderate
Hyderabad,61.46,99.72,10.06,45.51,14.73,31.45,0.74,16.38,59.28,0.05,0.76,Moderate
Ernakulam,5.71,14.24,2.6,2.4,1.6,1.51,2.06,2.75,31.25,0.04,0.17,Moderate
Chennai,45.77,96.18,24.27,38.77,31.03,144.9,1.11,12.58,25.78,0.16,0.38,Moderate
Bengaluru,31.67,50.35,6.02,19.9,22.32,11.63,0.78,5.79,30.18,0.86,1.34,Moderate
Lucknow,32.12,96.18,18.53,20.67,25.74,7.48,1.08,5.13,21.47,0.84,3.79,Moderate
Delhi,34.42,124.17,28.15,36.47,119.94,25.85,0.87,9.63,38.86,0.83,4.46,Moderate
Amritsar,62.95,140.07,29.56,36.7,64.23,9.16,0.01,5.91,16.61,6.47,3.3,Moderate
Hyderabad,83.13,163.13,7.1,51.31,8.72,22.71,0.0,17.22,45.33,0.01,0.18,Moderate
Patna,30.29,96.18,8.13,17.13,9.37,16.31,1.33,40.41,41.17,1.25,7.66,Moderate
Thiruvananthapuram,13.71,27.82,0.89,4.12,7.48,1.04,0.82,2.75,15.58,1.29,3.575,Moderate
